"1",15.499657642771353
"2",15.499492168213818
"3",15.499349432599587
"4",15.49922533453089
"5",15.499118071374893
"6",15.499024954955361
"7",15.498944380186796
"8",15.498874490520206
"9",15.498813976755036
"10",15.498761511858334
